,unit_link,lith_rank,lith1,lith2,lith3,lith4,lith5,low_lith,lith_form,lith_com
1213,VAOu;0,Minor,Sedimentary,Clastic,Sandstone,,,Sandstone,, 
1214,VAOu;0,Minor,Sedimentary,Carbonate,Limestone,,,Limestone,, 
1215,VAOun;0,Major,Sedimentary,Clastic,Mudstone,Shale,,Shale,, 
1216,VAOun;0,Minor,Sedimentary,Clastic,Mudstone,,,Mudstone,, 
1217,VAOun;0,Major,Sedimentary,Clastic,Sandstone,,,Sandstone,, 
1218,VAOun;0,Incidental,Sedimentary,Clastic,Sandstone,Graywacke,,Graywacke,, 
1219,VAOun;0,Incidental,Sedimentary,Carbonate,Limestone,,,Limestone,, 
1220,VAg;0,Major,Igneous,Plutonic,Granitic,Granite,,Granite,, 
1221,VACAZms;0,Major,Metamorphic,Schist,,,,Schist,, 
1222,VAOCAu;0,Minor,Metamorphic,Schist,,,,Schist,, 
1223,VACAlw;0,Major,Igneous,Plutonic,Granitic,Granite,,Granite,, 
1224,VAOus;0,Major,Sedimentary,Clastic,Mudstone,Shale,,Shale ,,
1225,VAOus;0,Minor,Sedimentary,Clastic,Mudstone,,,Mudstone ,,
1226,VAOus;0,Minor,Sedimentary,Clastic,Sandstone,,,Sandstone ,,
1227,VAOus;0,Incidental,Sedimentary,Carbonate,Limestone,,,Limestone ,,
1228,VAOz;0,"Indeterminate, major",Sedimentary,Clastic,Mudstone,Shale,,Shale ,,
1229,VAOz;0,"Indeterminate, major",Sedimentary,Clastic,Sandstone,,,Sandstone ,,
1230,VAOz;0,"Indeterminate, major",Sedimentary,Clastic,Mudstone,,,Mudstone ,,
1231,VAOz;0,"Indeterminate, major",Sedimentary,Carbonate,Limestone,,,Limestone ,,
1232,VAOz;0,"Indeterminate, major",Sedimentary,Clastic,Siltstone,,,Siltstone ,,
1233,VAOz;0,"Indeterminate, major",Sedimentary,Clastic,Sandstone,Graywacke,,Graywacke ,,
1234,VAOz;0,"Indeterminate, major",Sedimentary,Chemical,Chert,,,Chert ,,
1235,VAOZI;0,Major,Tectonite,Melange,,,,Melange ,,
1236,VAOZII;0,Major,Tectonite,Melange,,,,Melange ,,
1237,VAOZIII;0,Major,Tectonite,Melange,,,,Melange ,,
1238,VAPAh;0,Major,Sedimentary,Clastic,Sandstone,,,Sandstone ,,
1239,VAPAh;0,Minor,Sedimentary,Clastic,Siltstone,,,Siltstone ,,
1240,VAPAh;0,Minor,Sedimentary,Clastic,Mudstone,Shale,,Shale ,,
1241,VAPAh;0,Incidental,Sedimentary,Coal,,,,Coal ,,
1242,VAPAk;0,Major,Sedimentary,Clastic,Sandstone,,,Sandstone ,,
1243,VAPAk;0,Minor,Sedimentary,Clastic,Siltstone,,,Siltstone ,,
1244,VAPAk;0,Minor,Sedimentary,Clastic,Mudstone,Shale,,Shale ,,
1245,VAPAk;0,Incidental,Sedimentary,Coal,,,,Coal ,,
1246,VAPAl;0,"Indeterminate, major",Sedimentary,Clastic,Sandstone,Arenite,,Arenite ,,
1247,VAPAl;0,"Indeterminate, major",Sedimentary,Clastic,Sandstone,,,Sandstone ,,
1248,VAPAl;0,"Indeterminate, major",Sedimentary,Clastic,Conglomerate,,,Conglomerate ,,
1249,VAPAl;0,"Indeterminate, major",Sedimentary,Clastic,Mudstone,Shale,,Shale ,,
1250,VAPAl;0,"Indeterminate, major",Sedimentary,Clastic,Siltstone,,,Siltstone ,,
1251,VAPAl;0,"Indeterminate, major",Sedimentary,Coal,,,,Coal ,,
1252,VAPAMbi;0,Major,Igneous,Plutonic,Granitic,Granite,,Granite ,,
1253,VAPAMf;0,"Indeterminate, major",Igneous,Plutonic,Granitic,Granite,,Granite ,,
1254,VAPAMf;0,"Indeterminate, major",Igneous,Plutonic,Syenitic,Quartz-monzonite,,Quartz-monzonite ,,
1255,VAPAMf;0,"Indeterminate, major",Igneous,Plutonic,Granitic,Granodiorite,,Granodiorite ,,
1256,VAPAMf;0,"Indeterminate, major",Igneous,Plutonic,Granitic,Tonalite,,Tonalite ,,
1257,VAPAMl;0,"Indeterminate, major",Sedimentary,Clastic,Sandstone,Arenite,,Arenite ,,
1258,VAPAMl;0,"Indeterminate, major",Sedimentary,Clastic,Sandstone,,,Sandstone ,,
1259,VAPAMl;0,"Indeterminate, major",Sedimentary,Clastic,Conglomerate,,,Conglomerate ,,
1260,VAPAMl;0,"Indeterminate, major",Sedimentary,Clastic,Mudstone,Shale,,Shale ,,
1261,VAPAMl;0,"Indeterminate, major",Sedimentary,Clastic,Siltstone,,,Siltstone ,,
1262,VAPAMl;0,"Indeterminate, major",Sedimentary,Coal,,,,Coal ,,
1263,VAPAn;0,Major,Sedimentary,Clastic,Mudstone,Shale,,Shale ,,
1264,VAPAn;0,Major,Sedimentary,Clastic,Siltstone,,,Siltstone ,,
1265,VAPAn;0,Minor,Sedimentary,Clastic,Sandstone,,,Sandstone ,,
1266,VAPAn;0,Incidental,Sedimentary,Coal,,,,Coal ,,
1267,VAPAnr;0,"Indeterminate, major",Sedimentary,Clastic,Sandstone,,,Sandstone ,,
1268,VAPAnr;0,"Indeterminate, major",Sedimentary,Clastic,Siltstone,,,Siltstone ,,
1269,VAPAnr;0,"Indeterminate, major",Sedimentary,Clastic,Mudstone,Shale,,Shale ,,
1270,VAPAnr;0,"Indeterminate, major",Sedimentary,Coal,,,,Coal ,,
1271,VAPAnr;0,"Indeterminate, major",Sedimentary,Carbonate,Limestone,,,Limestone ,,
1272,VAPAp;0,"Indeterminate, major",Sedimentary,Clastic,Sandstone,,,Sandstone ,,
1273,VAPAp;0,"Indeterminate, major",Sedimentary,Clastic,Siltstone,,,Siltstone ,,
1274,VAPAp;0,"Indeterminate, major",Sedimentary,Clastic,Mudstone,Shale,,Shale ,,
1275,VAPAp;0,"Indeterminate, major",Sedimentary,Coal,,,,Coal ,,
1276,VAPAw;0,"Indeterminate, major",Sedimentary,Clastic,Sandstone,,,Sandstone ,,
1277,VAPAw;0,"Indeterminate, major",Sedimentary,Clastic,Mudstone,Shale,,Shale ,,
1278,VAPAw;0,"Indeterminate, major",Sedimentary,Clastic,Siltstone,,,Siltstone ,,
1279,VAPAw;0,"Indeterminate, major",Sedimentary,Coal,,,,Coal ,,
1280,VAPAw;0,"Indeterminate, major",Sedimentary,Clastic,Sandstone,Arenite,,Arenite ,,
1281,VAPAwg;0,"Indeterminate, major",Sedimentary,Clastic,Sandstone,,,Sandstone ,,
1282,VAPAwg;0,"Indeterminate, major",Sedimentary,Clastic,Mudstone,Shale,,Shale ,,
1283,VAPAwg;0,"Indeterminate, major",Sedimentary,Clastic,Siltstone,,,Siltstone ,,
1284,VAPAwg;0,"Indeterminate, major",Sedimentary,Clastic,Sandstone,Arenite,,Arenite ,,
1285,VAPAz;0,"Indeterminate, major",Sedimentary,Clastic,Sandstone,,,Sandstone ,,
1286,VAPAz;0,"Indeterminate, major",Sedimentary,Clastic,Siltstone,,,Siltstone ,,
1287,VAPAz;0,"Indeterminate, major",Sedimentary,Clastic,Mudstone,Shale,,Shale,, 
1288,VAPAz;0,"Indeterminate, major",Sedimentary,Coal,,,,Coal,, 
1289,VAPAz;0,"Indeterminate, major",Sedimentary,Clastic,Sandstone,Arenite,,Arenite,, 
1290,VAPAz;0,"Indeterminate, major",Sedimentary,Clastic,Conglomerate,,,Conglomerate,, 
1291,VApbg;0,Major,Igneous,Plutonic,Granitic,Granite,,Granite,, 
1292,VApeg;0,Major,Igneous,Plutonic,Granitic,Leucocratic-granitic,Pegmatite,Pegmatite,, 
1293,VApg;0,Major,Igneous,Plutonic,Granitic,Granite,,Granite,,plagiogranite 
1294,VApgo;0,Major,Igneous,Plutonic,Granitic,Leucocratic-granitic,Pegmatite,Pegmatite,, 
1295,VAPpg;0,Major,Igneous,Plutonic,Granitic,Leucocratic-granitic,Pegmatite,Pegmatite,, 
1296,VADx;0,Incidental,Sedimentary,Chemical,Chert,,,Chert,, 
1297,VAMm;0,Incidental,Sedimentary,Clastic,Sandstone,,,Sandstone,, 
1298,VAZlm;0,Minor,Metamorphic,Schist,,,,Schist,, 
1299,VAZlm;0,Minor,Sedimentary,Clastic,Conglomerate,,,Conglomerate,, 
1300,VAZlq;0,Major,Metamorphic,Metasedimentary,Metaclastic,Quartzite,,Quartzite,, 
1301,VAZlv;0,Major,Metamorphic,Metaigneous,Metavolcanic,,,Metavolcanic,,felsic and mafic metavolcanic rocks 
1302,VAZlv;0,Minor,Metamorphic,Metasedimentary,,,,Metasedimentary,,phyllitic metsedimentary interbeds 
1303,VAZm;0,Major,Metamorphic,Metasedimentary,Metacarbonate,Marble,,Marble,, 
1304,VAZmf;0,Major,Igneous,Volcanic,Felsic-volcanic,,,Felsic-volcanic,, 
1305,VAZmg;0,Major,Metamorphic,Gneiss,Hornblende-gneiss,,,Hornblende-gneiss,,mafic gneiss 
1306,VAZml;0,"Indeterminate, major",Sedimentary,Clastic,Conglomerate,,,Conglomerate,, 
1307,VAZml;0,"Indeterminate, major",Sedimentary,Clastic,Sandstone,Graywacke,,Graywacke,, 
1308,VAZml;0,"Indeterminate, major",Sedimentary,Clastic,Siltstone,,,Siltstone,, 
1309,VAZml;0,"Indeterminate, major",Sedimentary,Clastic,Mudstone,Shale,,Shale,, 
1310,VAZml;0,Incidental,Igneous,Volcanic,Felsic-volcanic,Rhyolite,,Rhyolite,, 
1311,VAZml;0,Incidental,Metamorphic,Metaigneous,Greenstone,,,Greenstone,, 
1312,VAZmm;0,Major,Metamorphic,Metasedimentary,Metaclastic,Metasandstone,,Metasandstone,,includes metasandstone and metasiltstone 
1313,VAZmm;0,Minor,Sedimentary,Clastic,Mudstone,,,Mudstone,, 
1314,VAZmm;0,Minor,Metamorphic,Metasedimentary,Metaclastic,Metasiltstone,,Metasiltstone,,includes metasandstone and metasiltstone 
1315,VAZmp;0,Major,Igneous,Volcanic,Felsic-volcanic,Rhyolite,,Rhyolite,, 
1316,VAZmr;0,Major,Igneous,Volcanic,Felsic-volcanic,Rhyolite,,Rhyolite,, 
1317,VAZmv;0,Minor,Metamorphic,Metasedimentary,Metaclastic,Phyllite,,Phyllite,, 
1318,VAZmv;0,Minor,Metamorphic,Metasedimentary,,,,Metasedimentary,, 
1319,VAZPAbk;0,Major,Metamorphic,Metaigneous,Metaintrusive,Metagabbro,,Metagabbro,, 
1320,VAZPAbk;0,Minor,Metamorphic,Metaigneous,Metaintrusive,Metaultramafic,Metaperidotite,Metaperidotite,, 
1321,VAZPAbk;0,Minor,Metamorphic,Metaigneous,Metaintrusive,Metaultramafic,Metapyroxenite,Metapyroxenite,, 
1322,VAZPAbq;0,Major,Igneous,Plutonic,Dioritic,Quartz-diorite,,Quartz-diorite,, 
1323,VAZPAdm;0,Major,Metamorphic,Metaigneous,Metaintrusive,Metadiorite,,Metadiorite,, 
1324,VAZPAdm;0,Minor,Metamorphic,Amphibolite,,,,Amphibolite,, 
1325,VAZPAdm;0,Incidental,Metamorphic,Metaigneous,Metaintrusive,Metaultramafic,Metaperidotite,Metaperidotite,, 
1326,VAZPAdm;0,Incidental,Metamorphic,Metaigneous,Serpentinite,,,Serpentinite,,orbicular serpentinite 
1327,VAZPAdm;0,Incidental,Igneous,Plutonic,Granitic,Leucocratic-granitic,Pegmatite,Pegmatite,, 
1328,VAZPAdm;0,Incidental,Igneous,Plutonic,Granitic,Leucocratic-granitic,Aplite,Aplite,, 
1329,VAZPAdm;0,Incidental,Igneous,Plutonic,Ultramafic,Hornblendite,,Hornblendite,, 
1330,VAZPAgq;0,Major,Igneous,Plutonic,Dioritic,Quartz-diorite,,Quartz-diorite,, 
1331,VAZPAgq;0,Major,Igneous,Plutonic,Granitic,Granite,,Granite,, 
1332,VAZPAgs;0,Major,Igneous,Plutonic,Dioritic,Diorite,,Diorite,, 
1333,VAZPAgs;0,Major,Igneous,Plutonic,Ultramafic,Hornblendite,,Hornblendite,, 
1334,VAZph;0,Major,Metamorphic,Metasedimentary,Metaclastic,Phyllite,,Phyllite,, 
1335,VAZph;0,Major,Metamorphic,Metasedimentary,Metaclastic,Metasiltstone,,Metasiltstone,,metasiltstone 
1336,VAZph;0,Minor,Metamorphic,Metaigneous,Metavolcanic,,,Metavolcanic,,includes minor interlayered mafic and felsic metavolcanic rocks 
1337,VAZra;0,Major,Igneous,Plutonic,Granitic,Granite,,Granite,, 
1338,VAZram;0,Major,Igneous,Plutonic,Granitic,Granite,,Granite,, 
1339,VAZrbf;0,Major,Igneous,Volcanic,Felsic-volcanic,,,Felsic-volcanic,, 
1340,VAZrbg;0,Major,Igneous,Plutonic,Granitic,Granite,,Granite,, 
1341,VAZrc;0,Major,Igneous,Plutonic,Syenitic,Alkali-feldspar-syenite,,Alkali-feldspar-syenite,,alkali syenite 
1342,VAZrh;0,Major,Igneous,Plutonic,Syenitic,Alkali-feldspar-syenite,,Alkali-feldspar-syenite,,alkali syenite 
1343,VAZrl;0,Major,Igneous,Plutonic,Granitic,Granite,,Granite,, 
1344,VAZrr;0,Major,Igneous,Plutonic,Granitic,Granite,,Granite,, 
1345,VAZrw;0,Major,Igneous,Plutonic,Granitic,Granite,,Granite,, 
1346,VAZsr;0,Minor,Metamorphic,Metasedimentary,Metaclastic,Phyllite,,Phyllite,, 
1347,VAZsr;0,Minor,Metamorphic,Metasedimentary,Metaclastic,Metasandstone,,Metasandstone,, 
1348,VAZsr;0,Minor,Metamorphic,Metasedimentary,Metaclastic,Metaconglomerate,,Metaconglomerate,,meta-conglomerate 
1349,VAZsr;0,Minor,Metamorphic,Schist,,,,Schist,, 
1350,VAZsr;0,Incidental,Metamorphic,Metasedimentary,Metaclastic,Quartzite,,Quartzite,, 
1351,VAZsr;0,Incidental,Metamorphic,Metasedimentary,Metaclastic,Slate,,Slate,, 
1352,VAZvi;0,Major,Metamorphic,Metaigneous,Greenstone,,,Greenstone,, 
1353,VAZmv;0,Major,Metamorphic,Metaigneous,Metavolcanic,Metabasalt,,Metabasalt,, 
1354,VACAca;0,Major,Metamorphic,Schist,,,,Schist,, 
1355,VACAra;0,Minor,Igneous,Plutonic,Dioritic,Diorite,,Diorite,, 
1356,VACAZmq;0,Minor,Metamorphic,Metasedimentary,Metaclastic,Metasiltstone,,Metasiltstone,, 
1357,VAmy;0,Major,Metamorphic,Gneiss,,,,Gneiss,, 
1358,VAOlm;0,Major,Igneous,Plutonic,Ultramafic,,,Ultramafic,, 
1359,VAZfv;0,Major,Igneous,Volcanic,Felsic-volcanic,,,Felsic-volcanic,, 
1360,VAamr;0,"Indeterminate, major",Metamorphic,Gneiss,,,,Gneiss,, 
1361,VAbgs;0,Major,Metamorphic,Schist,,,,Schist,, 
1362,VAgns;0,Minor,Metamorphic,Gneiss,,,,Gneiss,, 
1363,VAMp;0,"Indeterminate, major",Sedimentary,Clastic,Conglomerate,,,Conglomerate,, 
1364,VAZh;0,Major,Metamorphic,Schist,,,,Schist,, 
1365,VACAs;0,Minor,Sedimentary,Clastic,Mudstone,Shale,,Shale,, 
1366,VACAe;0,Minor,Sedimentary,Clastic,Mudstone,Shale,,Shale,, 
1367,VACAsg;0,Major,Metamorphic,Gneiss,,,,Gneiss,, 
1368,VAadg;0,Major,Igneous,Plutonic,Dioritic,Diorite,,Diorite,, 
1369,VAadg;0,Major,Igneous,Plutonic,Gabbroic,Gabbro,,Gabbro,, 
1370,VAaf;0,Major,Unconsolidated,,,,,Unconsolidated,, 
1371,VAag;0,Major,Metamorphic,Metaigneous,Metaintrusive,Metagabbro,,Metagabbro,, 
1372,VAak;0,Major,Igneous,Plutonic,Granitic,Leucocratic-granitic,Alaskite,Alaskite,, 
1373,VAal;0,Major,Unconsolidated,,,,,Unconsolidated,Alluvial, 
1374,VAamr;0,"Indeterminate, major",Metamorphic,Amphibolite,,,,Amphibolite,, 
1375,VAamr;0,"Indeterminate, major",Metamorphic,Schist,,,,Schist,, 
1376,VAbgd;0,Major,Igneous,Plutonic,Granitic,Granodiorite,,Granodiorite,,Biotite granodiorite 
1377,VAbgp;0,Major,Metamorphic,Gneiss,,,,Gneiss,,porphyroblastic biotite gneiss 
1378,VAbgr;0,Major,Igneous,Plutonic,Granitic,Granodiorite,,Granodiorite,, 
1379,VAbgr;0,Major,Igneous,Plutonic,Syenitic,Monzonite,,Monzonite,, 
1380,VAbgs;0,Major,Metamorphic,Gneiss,Biotite-gneiss,,,Biotite-gneiss,,Biotite gneiss 
1381,VAbmgl;0,Major,Igneous,Plutonic,Granitic,Granite,,Granite,,Biotite-muscovite granite 
1382,VAbo;0,Major,Igneous,Plutonic,Granitic,Granite,,Granite,, 
